customer_id,age,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,internet_service,churned
CUST_001402,62,65,63.72,4220.09,3,two-year,electronic_check,Fiber optic,1
CUST_001403,55,8,120.7,944.04,3,one-year,bank_transfer,Fiber optic,1
CUST_001404,59,36,101.98,3685.54,6,one-year,mailed_check,No,0
CUST_001405,33,34,77.77,2491.62,4,two-year,mailed_check,DSL,1
CUST_001406,23,28,102.76,2863.78,3,month-to-month,bank_transfer,No,1
CUST_001407,67,72,35.9,2498.74,3,month-to-month,electronic_check,Fiber optic,1
CUST_001408,40,12,95.01,1209.59,3,month-to-month,electronic_check,DSL,0
CUST_001409,41,3,92.17,533.77,3,one-year,bank_transfer,No,1
CUST_001410,64,26,55.42,1490.9,4,month-to-month,electronic_check,No,0
CUST_001411,53,31,26.19,612.89,3,one-year,electronic_check,Fiber optic,0
CUST_001412,51,20,15.0,263.88,1,month-to-month,credit_card,Fiber optic,0
CUST_001413,77,5,156.56,795.07,4,one-year,electronic_check,DSL,1
CUST_001414,35,16,128.65,2067.11,5,two-year,bank_transfer,Fiber optic,1
CUST_001415,58,8,43.4,274.13,5,month-to-month,bank_transfer,DSL,1
CUST_001416,45,13,53.71,722.78,3,one-year,bank_transfer,Fiber optic,1
CUST_001417,49,24,93.3,2114.83,3,one-year,bank_transfer,Fiber optic,0
CUST_001418,67,32,132.14,4133.85,5,month-to-month,electronic_check,DSL,1
CUST_001419,52,6,19.1,179.18,3,month-to-month,bank_transfer,Fiber optic,1
CUST_001420,53,12,63.26,657.6,2,month-to-month,credit_card,DSL,0
CUST_001421,61,7,150.07,1104.31,3,one-year,bank_transfer,DSL,1
CUST_001422,39,5,15.0,100.0,1,month-to-month,electronic_check,DSL,1
CUST_001423,32,36,51.03,2013.66,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001424,29,57,156.64,8851.13,5,month-to-month,mailed_check,DSL,1
CUST_001425,18,11,112.17,1211.48,3,month-to-month,electronic_check,DSL,1
CUST_001426,75,33,93.17,3107.65,3,one-year,electronic_check,DSL,0
CUST_001427,28,54,16.09,812.27,1,one-year,electronic_check,DSL,0
CUST_001428,41,44,52.21,2311.45,2,month-to-month,credit_card,Fiber optic,0
CUST_001429,40,4,48.27,250.63,2,one-year,electronic_check,No,1
CUST_001430,49,72,131.37,9554.59,6,one-year,bank_transfer,DSL,1
CUST_001431,57,11,82.44,985.98,5,month-to-month,credit_card,Fiber optic,1
CUST_001432,57,9,112.92,999.12,4,month-to-month,credit_card,DSL,0
CUST_001433,36,1,142.17,127.5,6,two-year,bank_transfer,DSL,0
CUST_001434,42,15,60.44,1141.58,4,one-year,credit_card,DSL,0
CUST_001435,49,2,45.18,185.35,1,one-year,credit_card,No,1
CUST_001436,41,6,100.38,510.1,6,month-to-month,bank_transfer,Fiber optic,1
CUST_001437,69,9,146.18,1325.62,2,two-year,bank_transfer,Fiber optic,0
CUST_001438,52,39,129.58,5020.29,2,one-year,electronic_check,Fiber optic,0
CUST_001439,56,50,38.11,1891.99,3,two-year,electronic_check,DSL,0
CUST_001440,54,8,125.94,884.58,5,two-year,electronic_check,No,1
CUST_001441,62,46,84.39,3840.95,3,two-year,credit_card,DSL,0
CUST_001442,47,46,145.92,6893.27,3,two-year,electronic_check,DSL,0
CUST_001443,25,34,28.74,1035.11,1,month-to-month,bank_transfer,DSL,1
CUST_001444,50,3,94.09,100.0,2,two-year,bank_transfer,DSL,1
CUST_001445,35,28,143.43,4137.7,3,month-to-month,electronic_check,DSL,1
CUST_001446,37,69,60.46,4280.79,1,two-year,credit_card,Fiber optic,0
CUST_001447,53,27,76.43,2027.76,1,month-to-month,credit_card,DSL,1
CUST_001448,63,9,16.71,222.08,4,one-year,credit_card,Fiber optic,0
CUST_001449,45,16,52.17,748.73,2,month-to-month,bank_transfer,DSL,0
CUST_001450,49,24,78.19,1829.54,4,one-year,mailed_check,No,0
CUST_001451,70,17,150.66,2711.08,4,month-to-month,electronic_check,DSL,1
CUST_001452,48,3,45.75,110.06,1,month-to-month,electronic_check,Fiber optic,1
CUST_001453,80,8,87.06,509.48,3,two-year,bank_transfer,Fiber optic,0
CUST_001454,53,38,96.29,3652.73,3,one-year,credit_card,DSL,0
CUST_001455,18,47,23.23,1084.04,1,month-to-month,electronic_check,DSL,1
CUST_001456,56,3,91.93,395.61,3,month-to-month,electronic_check,DSL,1
CUST_001457,50,72,107.27,7724.97,2,month-to-month,credit_card,DSL,0
CUST_001458,64,9,151.02,1317.0,5,one-year,electronic_check,DSL,0
CUST_001459,55,26,105.2,2839.77,5,two-year,mailed_check,Fiber optic,0
CUST_001460,42,33,108.43,3590.36,6,one-year,credit_card,Fiber optic,0
CUST_001461,26,40,29.43,1102.32,3,month-to-month,electronic_check,Fiber optic,0
CUST_001462,41,69,150.98,10533.08,2,month-to-month,bank_transfer,DSL,0
CUST_001463,32,9,42.67,403.36,1,two-year,electronic_check,No,1
CUST_001464,36,46,122.86,5651.76,2,month-to-month,credit_card,DSL,0
CUST_001465,53,3,63.97,209.71,1,one-year,credit_card,DSL,1
CUST_001466,70,29,148.25,4192.07,3,month-to-month,credit_card,DSL,0
CUST_001467,50,32,122.02,3851.77,4,one-year,bank_transfer,DSL,1
CUST_001468,27,27,110.72,2989.72,4,two-year,electronic_check,Fiber optic,0
CUST_001469,51,6,51.8,291.33,1,month-to-month,mailed_check,Fiber optic,1
CUST_001470,62,49,81.45,4118.23,1,one-year,bank_transfer,Fiber optic,0
CUST_001471,35,4,94.24,398.71,5,month-to-month,electronic_check,Fiber optic,1
CUST_001472,42,1,113.81,199.3,3,month-to-month,electronic_check,No,1
CUST_001473,45,30,39.69,1191.69,1,month-to-month,electronic_check,Fiber optic,1
CUST_001474,33,15,156.11,2447.33,8,month-to-month,electronic_check,Fiber optic,1
CUST_001475,54,45,151.64,6863.54,2,month-to-month,credit_card,DSL,1
CUST_001476,43,11,43.48,479.62,5,two-year,electronic_check,DSL,0
CUST_001477,51,4,143.15,571.28,3,month-to-month,mailed_check,Fiber optic,1
CUST_001478,31,43,81.5,3409.08,2,month-to-month,electronic_check,DSL,0
CUST_001479,38,19,85.44,1674.09,7,month-to-month,electronic_check,Fiber optic,1
CUST_001480,55,5,56.31,277.55,1,month-to-month,electronic_check,DSL,1
CUST_001481,39,30,96.65,2849.17,3,month-to-month,electronic_check,Fiber optic,0
CUST_001482,70,17,127.02,2270.03,4,month-to-month,bank_transfer,No,0
CUST_001483,39,22,58.28,1157.03,4,one-year,bank_transfer,DSL,0
CUST_001484,48,14,110.28,1501.69,4,two-year,electronic_check,Fiber optic,1
CUST_001485,58,42,129.77,5553.11,8,one-year,mailed_check,No,1
CUST_001486,23,42,105.6,4466.73,4,month-to-month,bank_transfer,No,0
CUST_001487,18,29,33.76,974.18,2,two-year,bank_transfer,DSL,0
CUST_001488,22,2,124.47,274.04,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001489,63,43,94.97,4101.6,2,month-to-month,bank_transfer,DSL,1
CUST_001490,36,26,30.73,647.27,1,month-to-month,credit_card,Fiber optic,1
CUST_001491,80,28,87.62,2418.35,4,month-to-month,credit_card,Fiber optic,0
CUST_001492,36,10,96.55,1127.12,3,two-year,electronic_check,Fiber optic,0
CUST_001493,47,50,134.54,6661.16,1,month-to-month,credit_card,DSL,1
CUST_001494,68,31,57.86,1761.96,3,one-year,mailed_check,Fiber optic,1
CUST_001495,75,2,130.84,207.53,6,month-to-month,credit_card,Fiber optic,1
CUST_001496,75,12,28.65,335.06,4,one-year,mailed_check,DSL,0
CUST_001497,63,52,93.24,4789.95,1,one-year,credit_card,Fiber optic,1
CUST_001498,60,1,159.03,207.71,1,month-to-month,bank_transfer,No,1
CUST_001499,53,72,114.64,8274.02,3,one-year,bank_transfer,No,0
CUST_001500,56,27,63.38,1788.57,3,one-year,bank_transfer,Fiber optic,0
CUST_001501,36,23,92.04,2011.9,7,one-year,bank_transfer,DSL,0
CUST_001502,32,7,57.73,370.07,5,one-year,electronic_check,DSL,0
CUST_001503,44,6,74.53,424.62,7,one-year,electronic_check,DSL,1
CUST_001504,42,68,107.86,7379.75,3,month-to-month,mailed_check,DSL,0
CUST_001505,38,8,129.44,956.18,2,one-year,electronic_check,DSL,1
CUST_001506,55,35,51.45,1892.29,4,month-to-month,credit_card,DSL,1
CUST_001507,59,11,131.69,1567.25,2,month-to-month,credit_card,DSL,1
CUST_001508,46,3,112.35,238.18,6,two-year,credit_card,No,0
CUST_001509,67,1,98.48,100.0,3,month-to-month,bank_transfer,Fiber optic,1
CUST_001510,27,18,80.94,1403.71,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001511,42,72,120.85,8964.47,2,month-to-month,mailed_check,DSL,0
CUST_001512,34,11,91.9,967.9,6,month-to-month,credit_card,Fiber optic,1
CUST_001513,18,10,72.83,896.04,4,month-to-month,credit_card,DSL,1
CUST_001514,43,10,80.24,675.7,3,two-year,mailed_check,Fiber optic,1
CUST_001515,43,17,60.2,924.51,4,month-to-month,mailed_check,Fiber optic,1
CUST_001516,67,13,125.95,1568.74,3,one-year,mailed_check,Fiber optic,1
CUST_001517,54,50,101.98,5014.51,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001518,29,16,28.15,423.59,2,one-year,electronic_check,No,0
CUST_001519,72,17,124.6,2047.28,7,two-year,electronic_check,Fiber optic,0
CUST_001520,63,3,158.42,393.33,3,month-to-month,bank_transfer,DSL,1
CUST_001521,53,72,143.25,10429.81,4,two-year,bank_transfer,No,1
CUST_001522,41,6,64.22,507.73,6,two-year,bank_transfer,Fiber optic,0
CUST_001523,30,1,45.95,140.87,4,one-year,electronic_check,Fiber optic,1
CUST_001524,39,26,103.07,2732.11,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001525,61,21,47.39,1004.38,6,one-year,electronic_check,DSL,1
CUST_001526,73,12,144.77,1687.54,2,two-year,credit_card,DSL,0
CUST_001527,68,13,47.16,517.75,3,month-to-month,credit_card,DSL,0
CUST_001528,37,36,52.76,1935.61,2,month-to-month,mailed_check,DSL,0
CUST_001529,28,5,72.47,245.0,4,month-to-month,electronic_check,Fiber optic,1
CUST_001530,47,41,62.03,2443.95,6,month-to-month,credit_card,DSL,0
CUST_001531,18,25,123.94,3213.71,2,two-year,credit_card,No,0
CUST_001532,49,13,82.88,1267.46,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001533,42,14,25.64,398.33,6,month-to-month,credit_card,DSL,1
CUST_001534,38,7,44.85,424.58,2,one-year,mailed_check,DSL,0
CUST_001535,21,33,75.44,2465.05,1,month-to-month,electronic_check,Fiber optic,1
CUST_001536,52,17,42.04,580.92,6,month-to-month,electronic_check,DSL,0
CUST_001537,37,9,117.51,1118.79,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001538,27,21,92.03,1989.54,4,month-to-month,credit_card,Fiber optic,1
CUST_001539,18,72,97.9,7056.22,2,month-to-month,electronic_check,Fiber optic,1
CUST_001540,44,13,145.31,1864.77,1,month-to-month,credit_card,DSL,0
CUST_001541,71,60,144.37,8758.55,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001542,69,10,154.94,1450.8,5,two-year,electronic_check,DSL,1
CUST_001543,38,1,57.02,100.0,5,two-year,electronic_check,DSL,0
CUST_001544,35,5,47.7,137.67,2,month-to-month,bank_transfer,Fiber optic,1
CUST_001545,52,13,62.65,822.99,2,one-year,credit_card,No,0
CUST_001546,30,5,149.75,639.96,3,two-year,electronic_check,DSL,1
CUST_001547,49,1,158.15,100.0,7,month-to-month,electronic_check,No,1
CUST_001548,56,59,129.44,7566.26,3,two-year,bank_transfer,DSL,0
CUST_001549,63,44,63.3,2759.18,5,two-year,electronic_check,DSL,1
CUST_001550,43,32,147.34,4566.0,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001551,41,4,66.99,276.66,2,month-to-month,bank_transfer,DSL,1
CUST_001552,31,3,35.04,229.85,1,month-to-month,credit_card,DSL,1
CUST_001553,32,1,95.89,109.44,4,month-to-month,mailed_check,DSL,1
CUST_001554,41,30,25.96,932.89,1,two-year,credit_card,DSL,0
CUST_001555,50,63,88.67,5719.46,1,two-year,electronic_check,DSL,1
CUST_001556,58,13,67.69,957.72,1,month-to-month,bank_transfer,Fiber optic,0
CUST_001557,32,3,86.29,266.35,6,one-year,credit_card,Fiber optic,1
CUST_001558,67,17,120.59,2052.29,2,one-year,electronic_check,No,1
CUST_001559,40,10,138.65,1462.87,7,month-to-month,electronic_check,Fiber optic,1
CUST_001560,44,11,108.26,1151.74,4,one-year,credit_card,Fiber optic,0
CUST_001561,33,23,89.31,1865.8,6,two-year,electronic_check,Fiber optic,0
CUST_001562,18,30,116.8,3553.12,5,month-to-month,bank_transfer,No,1
CUST_001563,58,2,153.43,193.76,1,month-to-month,bank_transfer,DSL,1
CUST_001564,56,1,37.49,100.0,4,month-to-month,credit_card,DSL,0
CUST_001565,40,72,93.46,6729.25,3,month-to-month,credit_card,Fiber optic,1
CUST_001566,46,6,57.65,336.39,5,month-to-month,credit_card,DSL,1
CUST_001567,52,1,29.16,100.0,1,month-to-month,electronic_check,No,1
CUST_001568,21,5,97.44,503.74,3,month-to-month,electronic_check,Fiber optic,1
CUST_001569,37,1,144.71,241.32,5,one-year,electronic_check,DSL,1
CUST_001570,56,11,38.65,312.29,3,month-to-month,electronic_check,Fiber optic,1
CUST_001571,26,38,114.01,4459.68,1,month-to-month,credit_card,DSL,1
CUST_001572,49,10,154.85,1392.5,2,two-year,bank_transfer,No,0
CUST_001573,24,14,143.84,2225.53,2,two-year,credit_card,No,0
CUST_001574,51,27,33.94,875.14,3,month-to-month,mailed_check,Fiber optic,0
CUST_001575,44,17,133.06,2276.6,4,month-to-month,bank_transfer,DSL,1
CUST_001576,20,47,37.57,1576.41,4,two-year,mailed_check,DSL,1
CUST_001577,62,48,88.9,4260.84,3,month-to-month,mailed_check,Fiber optic,1
CUST_001578,33,1,15.0,100.0,1,month-to-month,bank_transfer,No,1
CUST_001579,32,36,21.93,781.03,2,month-to-month,credit_card,DSL,0
CUST_001580,48,14,104.63,1408.5,2,month-to-month,electronic_check,DSL,0
CUST_001581,62,72,84.98,6024.01,8,month-to-month,bank_transfer,DSL,0
CUST_001582,29,15,33.77,619.55,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001583,45,72,47.08,3393.05,5,one-year,credit_card,No,0
CUST_001584,51,33,106.24,3660.15,3,two-year,bank_transfer,DSL,0
CUST_001585,55,6,39.57,184.78,4,two-year,credit_card,DSL,1
CUST_001586,47,18,140.98,2494.15,2,month-to-month,credit_card,Fiber optic,0
CUST_001587,39,72,37.86,2807.18,1,month-to-month,credit_card,Fiber optic,1
CUST_001588,32,46,39.23,1642.17,1,one-year,bank_transfer,Fiber optic,0
CUST_001589,46,2,91.86,100.0,1,month-to-month,mailed_check,Fiber optic,1
CUST_001590,28,29,63.9,1962.89,2,month-to-month,bank_transfer,DSL,1
CUST_001591,18,10,45.51,337.94,5,month-to-month,bank_transfer,DSL,1
CUST_001592,51,1,64.15,100.0,3,month-to-month,electronic_check,No,1
CUST_001593,58,12,173.25,2265.85,3,month-to-month,mailed_check,No,1
CUST_001594,18,6,94.78,429.31,2,month-to-month,electronic_check,Fiber optic,1
CUST_001595,29,41,17.91,752.88,1,two-year,mailed_check,Fiber optic,0
CUST_001596,54,9,65.7,598.24,3,month-to-month,electronic_check,No,1
CUST_001597,75,42,153.71,6174.78,2,two-year,credit_card,Fiber optic,0
CUST_001598,45,1,70.22,100.0,2,two-year,bank_transfer,DSL,1
CUST_001599,34,8,38.38,351.91,3,month-to-month,bank_transfer,Fiber optic,0
CUST_001600,42,6,112.9,712.82,1,one-year,credit_card,No,1
CUST_001601,65,6,99.21,685.64,1,one-year,bank_transfer,Fiber optic,0
CUST_001602,35,1,79.71,100.0,3,month-to-month,credit_card,Fiber optic,1
CUST_001603,33,4,25.7,174.07,3,month-to-month,electronic_check,Fiber optic,1
CUST_001604,37,19,26.56,435.72,5,month-to-month,bank_transfer,DSL,1
CUST_001605,30,8,86.16,548.21,2,one-year,electronic_check,DSL,1
CUST_001606,46,12,44.58,405.19,3,month-to-month,bank_transfer,No,0
CUST_001607,69,11,89.34,836.5,3,month-to-month,electronic_check,Fiber optic,1
CUST_001608,49,50,88.15,4508.7,2,month-to-month,credit_card,DSL,1
CUST_001609,41,56,61.82,3310.48,6,month-to-month,credit_card,No,1
CUST_001610,40,16,144.09,2332.78,5,month-to-month,electronic_check,Fiber optic,1
CUST_001611,21,9,120.94,1061.86,3,month-to-month,credit_card,Fiber optic,1
CUST_001612,58,2,121.14,232.01,1,two-year,bank_transfer,Fiber optic,0
CUST_001613,43,72,21.12,1657.28,3,one-year,mailed_check,DSL,0
CUST_001614,42,1,35.45,100.0,4,one-year,bank_transfer,Fiber optic,1
CUST_001615,80,8,97.57,841.7,2,one-year,bank_transfer,No,0
CUST_001616,49,8,28.56,232.25,2,one-year,credit_card,DSL,0
CUST_001617,33,9,155.03,1380.08,3,one-year,credit_card,Fiber optic,1
CUST_001618,38,4,31.19,354.77,2,month-to-month,electronic_check,DSL,1
CUST_001619,62,36,90.87,3127.33,1,two-year,credit_card,DSL,0
CUST_001620,46,3,80.78,371.25,1,month-to-month,bank_transfer,DSL,1
CUST_001621,23,24,107.28,2640.29,3,month-to-month,credit_card,No,1
CUST_001622,58,3,42.52,100.0,3,month-to-month,credit_card,Fiber optic,1
CUST_001623,34,1,70.52,233.45,3,month-to-month,electronic_check,Fiber optic,1
CUST_001624,73,57,75.09,4095.14,1,one-year,electronic_check,Fiber optic,0
CUST_001625,61,5,148.45,690.1,4,month-to-month,electronic_check,DSL,1
CUST_001626,38,41,18.49,637.34,3,two-year,bank_transfer,DSL,0
CUST_001627,64,18,138.04,2525.85,5,month-to-month,credit_card,DSL,0
CUST_001628,46,1,109.37,100.0,8,month-to-month,bank_transfer,Fiber optic,1
CUST_001629,57,72,65.32,4746.67,3,month-to-month,credit_card,Fiber optic,0
CUST_001630,52,6,125.38,733.64,2,one-year,bank_transfer,No,1
CUST_001631,32,47,33.02,1503.99,5,two-year,bank_transfer,Fiber optic,0
CUST_001632,35,4,147.78,630.0,3,month-to-month,bank_transfer,DSL,1
CUST_001633,60,46,107.8,4931.92,1,month-to-month,credit_card,Fiber optic,1
CUST_001634,39,1,52.15,100.0,4,two-year,credit_card,DSL,0
CUST_001635,38,17,77.92,1604.73,1,month-to-month,mailed_check,No,1
CUST_001636,30,35,20.34,663.31,1,month-to-month,electronic_check,DSL,0
CUST_001637,51,65,159.69,10158.18,2,month-to-month,electronic_check,DSL,0
CUST_001638,75,57,21.02,1113.95,1,month-to-month,credit_card,Fiber optic,0
CUST_001639,28,41,103.89,4132.73,3,month-to-month,bank_transfer,DSL,1
CUST_001640,45,52,59.21,3161.47,5,month-to-month,electronic_check,DSL,0
CUST_001641,66,5,148.49,774.6,4,two-year,bank_transfer,Fiber optic,1
CUST_001642,43,8,57.28,498.14,3,one-year,credit_card,DSL,0
CUST_001643,51,8,87.26,661.09,3,two-year,credit_card,DSL,0
CUST_001644,29,11,68.9,729.99,4,month-to-month,credit_card,DSL,1
CUST_001645,51,11,123.13,1317.38,3,one-year,credit_card,Fiber optic,1
CUST_001646,42,18,28.41,503.2,3,one-year,electronic_check,DSL,1
CUST_001647,59,4,46.0,267.52,2,two-year,electronic_check,DSL,1
CUST_001648,62,28,54.91,1571.15,3,month-to-month,electronic_check,Fiber optic,1
CUST_001649,80,4,154.33,667.32,4,month-to-month,bank_transfer,Fiber optic,1
CUST_001650,53,8,60.02,530.14,2,one-year,credit_card,Fiber optic,1
CUST_001651,49,16,108.88,1830.52,8,two-year,credit_card,DSL,0
CUST_001652,47,38,54.44,2097.43,2,two-year,credit_card,DSL,0
CUST_001653,39,32,133.38,4303.92,1,one-year,credit_card,Fiber optic,0
CUST_001654,50,24,121.52,3035.44,8,month-to-month,electronic_check,No,1
CUST_001655,40,4,80.61,255.95,2,month-to-month,electronic_check,Fiber optic,1
CUST_001656,47,19,63.09,1113.22,3,two-year,mailed_check,DSL,0
CUST_001657,64,2,38.88,100.0,1,month-to-month,credit_card,DSL,1
CUST_001658,29,11,15.0,183.29,3,month-to-month,bank_transfer,No,0
CUST_001659,62,12,41.7,314.99,6,two-year,credit_card,Fiber optic,1
CUST_001660,64,1,111.87,158.08,3,month-to-month,bank_transfer,DSL,1
CUST_001661,43,7,98.46,678.29,2,one-year,credit_card,DSL,0
CUST_001662,18,72,147.19,10711.37,2,one-year,electronic_check,No,0
CUST_001663,35,72,74.16,5272.61,2,month-to-month,mailed_check,DSL,1
CUST_001664,64,10,107.77,1057.35,4,month-to-month,electronic_check,Fiber optic,1
CUST_001665,44,1,65.49,177.71,3,month-to-month,electronic_check,Fiber optic,1
CUST_001666,30,4,66.07,402.58,1,one-year,electronic_check,DSL,1
CUST_001667,37,11,41.22,385.41,5,month-to-month,bank_transfer,DSL,0
CUST_001668,57,70,75.36,5293.03,2,month-to-month,bank_transfer,DSL,1
CUST_001669,53,3,83.5,279.96,3,two-year,bank_transfer,No,1
CUST_001670,41,34,102.02,3506.11,3,month-to-month,mailed_check,Fiber optic,1
CUST_001671,39,2,145.37,264.49,5,month-to-month,electronic_check,Fiber optic,1
CUST_001672,39,72,60.19,4461.75,4,month-to-month,credit_card,Fiber optic,1
CUST_001673,31,11,22.89,100.0,6,month-to-month,bank_transfer,No,1
CUST_001674,69,35,104.62,3619.62,4,two-year,mailed_check,No,0
CUST_001675,40,10,78.98,834.57,1,month-to-month,electronic_check,Fiber optic,0
CUST_001676,63,23,52.98,1264.36,4,month-to-month,mailed_check,DSL,0
CUST_001677,67,5,126.82,769.38,2,two-year,electronic_check,Fiber optic,1
CUST_001678,59,3,150.41,571.04,2,one-year,bank_transfer,Fiber optic,1
CUST_001679,38,66,151.2,9950.86,5,month-to-month,bank_transfer,Fiber optic,0
CUST_001680,51,59,57.71,3535.11,2,two-year,bank_transfer,Fiber optic,0
CUST_001681,44,52,125.53,6456.28,2,one-year,electronic_check,DSL,1
CUST_001682,31,23,107.06,2555.53,1,month-to-month,electronic_check,DSL,1
CUST_001683,49,39,84.51,3477.03,4,one-year,electronic_check,Fiber optic,1
CUST_001684,27,1,83.65,205.14,2,two-year,credit_card,DSL,1
CUST_001685,62,9,142.9,1296.66,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001686,38,9,84.63,728.49,1,one-year,mailed_check,No,1
CUST_001687,48,24,89.24,1988.96,3,two-year,credit_card,Fiber optic,0
CUST_001688,49,10,71.52,746.25,6,one-year,electronic_check,No,1
CUST_001689,41,3,94.36,171.57,3,month-to-month,electronic_check,Fiber optic,1
CUST_001690,53,21,39.4,747.98,1,month-to-month,electronic_check,Fiber optic,1
CUST_001691,37,40,142.26,5571.29,4,one-year,bank_transfer,Fiber optic,0
CUST_001692,58,11,96.87,1019.56,1,month-to-month,bank_transfer,DSL,1
CUST_001693,24,3,100.99,300.17,2,two-year,mailed_check,Fiber optic,1
CUST_001694,46,5,28.43,169.53,4,month-to-month,credit_card,DSL,1
CUST_001695,74,6,101.4,548.36,1,month-to-month,electronic_check,No,1
CUST_001696,29,8,17.96,250.61,3,one-year,electronic_check,DSL,1
CUST_001697,34,24,23.78,549.9,5,month-to-month,credit_card,DSL,1
CUST_001698,52,22,103.0,2187.13,2,month-to-month,mailed_check,Fiber optic,0
CUST_001699,47,28,74.21,2100.52,1,month-to-month,electronic_check,Fiber optic,0
CUST_001700,50,10,105.82,1254.58,5,one-year,electronic_check,DSL,1
CUST_001701,52,41,51.85,2159.17,1,two-year,bank_transfer,DSL,0
CUST_001702,54,5,82.87,378.04,2,one-year,bank_transfer,Fiber optic,1
CUST_001703,61,15,43.43,498.77,2,month-to-month,electronic_check,Fiber optic,1
CUST_001704,51,38,156.3,5917.29,2,month-to-month,bank_transfer,DSL,1
CUST_001705,41,4,87.81,374.72,2,two-year,electronic_check,Fiber optic,1
CUST_001706,55,2,108.82,178.89,1,two-year,mailed_check,DSL,0
CUST_001707,73,51,57.01,2740.74,2,month-to-month,electronic_check,DSL,0
CUST_001708,43,10,42.48,339.73,3,one-year,electronic_check,No,1
CUST_001709,30,27,140.0,3925.54,3,month-to-month,electronic_check,DSL,1
CUST_001710,61,1,65.33,208.73,1,month-to-month,electronic_check,DSL,1
CUST_001711,43,28,65.64,1749.13,5,two-year,credit_card,No,0
CUST_001712,18,9,102.24,987.45,7,month-to-month,bank_transfer,Fiber optic,1
CUST_001713,57,1,20.69,100.0,3,month-to-month,credit_card,DSL,1
CUST_001714,36,22,122.72,2840.2,1,month-to-month,bank_transfer,Fiber optic,0
CUST_001715,43,6,99.43,621.12,3,month-to-month,credit_card,No,1
CUST_001716,49,11,66.78,829.5,1,one-year,electronic_check,DSL,0
CUST_001717,47,2,29.89,100.0,3,month-to-month,mailed_check,Fiber optic,1
CUST_001718,55,3,27.94,151.59,3,one-year,bank_transfer,Fiber optic,1
CUST_001719,38,8,165.68,1324.69,1,month-to-month,electronic_check,Fiber optic,1
CUST_001720,52,2,130.24,345.68,5,one-year,credit_card,Fiber optic,1
CUST_001721,41,58,60.01,3572.3,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001722,56,1,25.8,100.0,1,one-year,electronic_check,DSL,1
CUST_001723,54,15,112.84,1632.58,3,one-year,credit_card,Fiber optic,0
CUST_001724,30,3,85.98,335.91,1,two-year,credit_card,DSL,1
CUST_001725,61,8,91.53,726.19,8,two-year,electronic_check,Fiber optic,1
CUST_001726,36,62,68.69,4171.78,1,month-to-month,electronic_check,Fiber optic,1
CUST_001727,57,4,45.44,100.0,4,month-to-month,bank_transfer,Fiber optic,0
CUST_001728,50,72,105.34,7436.9,3,one-year,electronic_check,Fiber optic,1
CUST_001729,72,5,167.0,783.96,3,one-year,electronic_check,Fiber optic,0
CUST_001730,41,32,59.14,2002.88,1,month-to-month,bank_transfer,DSL,0
CUST_001731,39,18,112.61,2044.74,1,month-to-month,bank_transfer,Fiber optic,1
CUST_001732,44,51,83.91,4226.66,4,one-year,electronic_check,Fiber optic,0
CUST_001733,40,19,75.54,1515.81,7,two-year,mailed_check,No,1
CUST_001734,56,18,25.42,374.38,1,two-year,bank_transfer,Fiber optic,1
CUST_001735,20,5,124.24,630.73,1,month-to-month,electronic_check,DSL,1
CUST_001736,29,4,79.76,301.1,2,month-to-month,credit_card,DSL,1
CUST_001737,28,59,88.44,5296.03,4,month-to-month,bank_transfer,DSL,0
CUST_001738,59,9,65.86,435.0,2,month-to-month,electronic_check,Fiber optic,1
CUST_001739,70,11,39.37,348.08,3,one-year,credit_card,DSL,1
CUST_001740,43,34,37.64,1116.02,3,one-year,bank_transfer,No,0
CUST_001741,42,9,119.76,1051.86,1,month-to-month,credit_card,No,1
CUST_001742,46,72,54.13,4018.78,3,month-to-month,bank_transfer,DSL,0
CUST_001743,62,32,125.78,3974.27,2,month-to-month,credit_card,Fiber optic,1
CUST_001744,31,21,74.09,1504.81,4,two-year,electronic_check,Fiber optic,0
CUST_001745,48,51,72.35,3777.04,4,month-to-month,credit_card,DSL,1
CUST_001746,59,1,85.98,192.84,2,month-to-month,credit_card,Fiber optic,1
CUST_001747,52,7,72.31,497.34,1,one-year,bank_transfer,Fiber optic,1
CUST_001748,47,15,36.26,612.34,3,one-year,bank_transfer,DSL,0
CUST_001749,60,6,76.23,349.71,2,two-year,credit_card,Fiber optic,0
CUST_001750,18,32,106.12,3533.71,5,month-to-month,mailed_check,No,1
CUST_001751,55,60,131.83,8124.4,3,month-to-month,electronic_check,DSL,1
CUST_001752,35,13,77.77,1063.18,3,month-to-month,electronic_check,Fiber optic,0
CUST_001753,18,10,74.01,531.67,7,two-year,electronic_check,DSL,0
